component_family,assignment_owner_type,reference_column,reference_kind,reference_format,raw_reference_value,subdivision_name,row_count,distinct_component_count,distinct_parent_control_point_count,distinct_component_codeline_count,component_codelines,cp_alignment_values,trailing_alignment_values,station_names,sample_component_paths
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200004;,ESCONDIDO,6,6,1,1,8,same_cp,blank,WYE,WYE:1009DOK|WYE:1009POK|WYE:1011POK|WYE:1011DOK|WYE:1012POK|WYE:1012DOK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200010;,ESCONDIDO,6,6,1,1,15,same_cp,blank,ANGEL,ANGEL:1082POK|ANGEL:1082DOK|ANGEL:1085POK|ANGEL:1085DOK|ANGEL:1088POK|ANGEL:1088DOK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200011;,ESCONDIDO,6,6,1,1,16,same_cp,blank,VISTA,VISTA:1092MOK|VISTA:1092DOK|VISTA:1092POK|VISTA:1092LOK|VISTA:1093POK|VISTA:1093DOK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200019;,ESCONDIDO,6,6,1,1,24,same_cp,blank,LOOP EAST,LOOP EAST:B1177POK|LOOP EAST:B1176DOK|LOOP EAST:B1176POK|LOOP EAST:B1177DOK|LOOP EAST:1188POK|LOOP EAST:1188DOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200004;0001,ESCONDIDO,6,6,1,1,8,same_cp,differs_from_codeline,WYE,WYE:1009DOK|WYE:1009POK|WYE:1011POK|WYE:1011DOK|WYE:1012POK|WYE:1012DOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200010;0001,ESCONDIDO,6,6,1,1,15,same_cp,differs_from_codeline,ANGEL,ANGEL:1082POK|ANGEL:1082DOK|ANGEL:1085POK|ANGEL:1085DOK|ANGEL:1088POK|ANGEL:1088DOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200011;0001,ESCONDIDO,6,6,1,1,16,same_cp,differs_from_codeline,VISTA,VISTA:1092MOK|VISTA:1092DOK|VISTA:1092POK|VISTA:1092LOK|VISTA:1093POK|VISTA:1093DOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200019;24,ESCONDIDO,6,6,1,1,24,same_cp,matches_codeline,LOOP EAST,LOOP EAST:B1177POK|LOOP EAST:B1176DOK|LOOP EAST:B1176POK|LOOP EAST:B1177DOK|LOOP EAST:1188POK|LOOP EAST:1188DOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200004;0001,ESCONDIDO,6,6,1,1,8,same_cp,differs_from_codeline,WYE,WYE:1009DOK|WYE:1009POK|WYE:1011POK|WYE:1011DOK|WYE:1012POK|WYE:1012DOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200010;0001,ESCONDIDO,6,6,1,1,15,same_cp,differs_from_codeline,ANGEL,ANGEL:1082POK|ANGEL:1082DOK|ANGEL:1085POK|ANGEL:1085DOK|ANGEL:1088POK|ANGEL:1088DOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200011;0001,ESCONDIDO,6,6,1,1,16,same_cp,differs_from_codeline,VISTA,VISTA:1092MOK|VISTA:1092DOK|VISTA:1092POK|VISTA:1092LOK|VISTA:1093POK|VISTA:1093DOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200019;24,ESCONDIDO,6,6,1,1,24,same_cp,matches_codeline,LOOP EAST,LOOP EAST:B1177POK|LOOP EAST:B1176DOK|LOOP EAST:B1176POK|LOOP EAST:B1177DOK|LOOP EAST:1188POK|LOOP EAST:1188DOK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;200000;,ESCONDIDO,5,5,1,1,6,same_cp,blank,OCEAN TC,OCEAN:997pok|OCEAN:997dok|OCEAN:995pok|OCEAN:995dok|OCEAN:995LOK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;200016;,ESCONDIDO,5,5,1,1,20,same_cp,blank,MISSY,MISSY:1148POK|MISSY:1137DOK|MISSY:1137POK|MISSY:1148DOK|MISSY:1149POK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;200026;,ESCONDIDO,5,5,1,1,26,same_cp,blank,HOLDOUT,HOLDOUT:1199POK|HOLDOUT:1196DOK|HOLDOUT:1196POK|HOLDOUT:1199DOK|HOLDOUT:1202POK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;100013;,SAN DIEGO,5,5,1,1,5,same_cp,blank,CP ESCONDIDO JCT,ESCONDIDO JCT:2W CALL-ON|ESCONDIDO JCT:4W CALL-ON|ESCONDIDO JCT:6W CALL-ON|ESCONDIDO JCT:WBRQK|ESCONDIDO JCT:EBRLK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200000;,ESCONDIDO,5,5,1,1,6,same_cp,blank,OCEAN TC,OCEAN:997pok|OCEAN:997dok|OCEAN:995pok|OCEAN:995dok|OCEAN:995LOK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200016;,ESCONDIDO,5,5,1,1,20,same_cp,blank,MISSY,MISSY:1148POK|MISSY:1137DOK|MISSY:1137POK|MISSY:1148DOK|MISSY:1149POK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200026;,ESCONDIDO,5,5,1,1,26,same_cp,blank,HOLDOUT,HOLDOUT:1199POK|HOLDOUT:1196DOK|HOLDOUT:1196POK|HOLDOUT:1199DOK|HOLDOUT:1202POK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;100013;,SAN DIEGO,5,5,1,1,5,same_cp,blank,CP ESCONDIDO JCT,ESCONDIDO JCT:2W CALL-ON|ESCONDIDO JCT:4W CALL-ON|ESCONDIDO JCT:6W CALL-ON|ESCONDIDO JCT:WBRQK|ESCONDIDO JCT:EBRLK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200000;,ESCONDIDO,5,5,1,1,6,same_cp,blank,OCEAN TC,OCEAN:997pok|OCEAN:997dok|OCEAN:995pok|OCEAN:995dok|OCEAN:995LOK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200016;,ESCONDIDO,5,5,1,1,20,same_cp,blank,MISSY,MISSY:1148POK|MISSY:1137DOK|MISSY:1137POK|MISSY:1148DOK|MISSY:1149POK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200026;,ESCONDIDO,5,5,1,1,26,same_cp,blank,HOLDOUT,HOLDOUT:1199POK|HOLDOUT:1196DOK|HOLDOUT:1196POK|HOLDOUT:1199DOK|HOLDOUT:1202POK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;100013;0005,SAN DIEGO,5,5,1,1,5,same_cp,matches_codeline,CP ESCONDIDO JCT,ESCONDIDO JCT:2W CALL-ON|ESCONDIDO JCT:4W CALL-ON|ESCONDIDO JCT:6W CALL-ON|ESCONDIDO JCT:WBRQK|ESCONDIDO JCT:EBRLK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200000;0006,ESCONDIDO,5,5,1,1,6,same_cp,matches_codeline,OCEAN TC,OCEAN:997pok|OCEAN:997dok|OCEAN:995pok|OCEAN:995dok|OCEAN:995LOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200016;0001,ESCONDIDO,5,5,1,1,20,same_cp,differs_from_codeline,MISSY,MISSY:1148POK|MISSY:1137DOK|MISSY:1137POK|MISSY:1148DOK|MISSY:1149POK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;100013;0005,SAN DIEGO,5,5,1,1,5,same_cp,matches_codeline,CP ESCONDIDO JCT,ESCONDIDO JCT:2W CALL-ON|ESCONDIDO JCT:4W CALL-ON|ESCONDIDO JCT:6W CALL-ON|ESCONDIDO JCT:WBRQK|ESCONDIDO JCT:EBRLK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200000;0006,ESCONDIDO,5,5,1,1,6,same_cp,matches_codeline,OCEAN TC,OCEAN:997pok|OCEAN:997dok|OCEAN:995pok|OCEAN:995dok|OCEAN:995LOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200016;0001,ESCONDIDO,5,5,1,1,20,same_cp,differs_from_codeline,MISSY,MISSY:1148POK|MISSY:1137DOK|MISSY:1137POK|MISSY:1148DOK|MISSY:1149POK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;100013;,SAN DIEGO,4,4,1,1,5,same_cp,blank,CP ESCONDIDO JCT,ESCONDIDO JCT:2W CALL-ON|ESCONDIDO JCT:4W CALL-ON|ESCONDIDO JCT:6W CALL-ON|ESCONDIDO JCT:WBRQK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;200008;,ESCONDIDO,4,4,1,1,11,same_cp,blank,EL CAMINO,EL CAMINO:1032POK|EL CAMINO:1032DOK|EL CAMINO:1037DOK|EL CAMINO:1037POK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;200012;,ESCONDIDO,4,4,1,1,17,same_cp,blank,ESCON,CIVIC CTR VISTA:1096DOK|CIVIC CTR VISTA:1096POK|CIVIC CTR VISTA:1102POK|CIVIC CTR VISTA:1102DOK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;200013;,ESCONDIDO,4,4,1,1,18,same_cp,blank,AVENUE,AVENUE:1108DOK|AVENUE:1108POK|AVENUE:1112POK|AVENUE:1112DOK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;200014;,ESCONDIDO,4,4,1,1,19,same_cp,blank,BUENA CREEK,BUENA CREEK:1119DOK|BUENA CREEK:1119POK|BUENA CREEK:1128POK|BUENA CREEK:1128DOK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;200015;,ESCONDIDO,4,4,1,1,21,same_cp,blank,PALOMAR,PALOMAR:1153DOK|PALOMAR:1153POK|PALOMAR:1157POK|PALOMAR:1157DOK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;200025;,ESCONDIDO,4,4,1,1,25,same_cp,blank,NORDAHL,NORDAHL:1193DOK|NORDAHL:1193POK|NORDAHL:1193MOK|NORDAHL:1193LOK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200008;,ESCONDIDO,4,4,1,1,11,same_cp,blank,EL CAMINO,EL CAMINO:1032POK|EL CAMINO:1032DOK|EL CAMINO:1037DOK|EL CAMINO:1037POK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200012;,ESCONDIDO,4,4,1,1,17,same_cp,blank,ESCON,CIVIC CTR VISTA:1096DOK|CIVIC CTR VISTA:1096POK|CIVIC CTR VISTA:1102POK|CIVIC CTR VISTA:1102DOK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200013;,ESCONDIDO,4,4,1,1,18,same_cp,blank,AVENUE,AVENUE:1108DOK|AVENUE:1108POK|AVENUE:1112POK|AVENUE:1112DOK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200014;,ESCONDIDO,4,4,1,1,19,same_cp,blank,BUENA CREEK,BUENA CREEK:1119DOK|BUENA CREEK:1119POK|BUENA CREEK:1128POK|BUENA CREEK:1128DOK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200015;,ESCONDIDO,4,4,1,1,21,same_cp,blank,PALOMAR,PALOMAR:1153DOK|PALOMAR:1153POK|PALOMAR:1157POK|PALOMAR:1157DOK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200025;,ESCONDIDO,4,4,1,1,25,same_cp,blank,NORDAHL,NORDAHL:1193DOK|NORDAHL:1193POK|NORDAHL:1193MOK|NORDAHL:1193LOK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200008;,ESCONDIDO,4,4,1,1,11,same_cp,blank,EL CAMINO,EL CAMINO:1032POK|EL CAMINO:1032DOK|EL CAMINO:1037DOK|EL CAMINO:1037POK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200012;,ESCONDIDO,4,4,1,1,17,same_cp,blank,ESCON,CIVIC CTR VISTA:1096DOK|CIVIC CTR VISTA:1096POK|CIVIC CTR VISTA:1102POK|CIVIC CTR VISTA:1102DOK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200013;,ESCONDIDO,4,4,1,1,18,same_cp,blank,AVENUE,AVENUE:1108DOK|AVENUE:1108POK|AVENUE:1112POK|AVENUE:1112DOK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200014;,ESCONDIDO,4,4,1,1,19,same_cp,blank,BUENA CREEK,BUENA CREEK:1119DOK|BUENA CREEK:1119POK|BUENA CREEK:1128POK|BUENA CREEK:1128DOK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200015;,ESCONDIDO,4,4,1,1,21,same_cp,blank,PALOMAR,PALOMAR:1153DOK|PALOMAR:1153POK|PALOMAR:1157POK|PALOMAR:1157DOK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200025;,ESCONDIDO,4,4,1,1,25,same_cp,blank,NORDAHL,NORDAHL:1193DOK|NORDAHL:1193POK|NORDAHL:1193MOK|NORDAHL:1193LOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200012;0001,ESCONDIDO,4,4,1,1,17,same_cp,differs_from_codeline,ESCON,CIVIC CTR VISTA:1096DOK|CIVIC CTR VISTA:1096POK|CIVIC CTR VISTA:1102POK|CIVIC CTR VISTA:1102DOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200013;0001,ESCONDIDO,4,4,1,1,18,same_cp,differs_from_codeline,AVENUE,AVENUE:1108DOK|AVENUE:1108POK|AVENUE:1112POK|AVENUE:1112DOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200014;0001,ESCONDIDO,4,4,1,1,19,same_cp,differs_from_codeline,BUENA CREEK,BUENA CREEK:1119DOK|BUENA CREEK:1119POK|BUENA CREEK:1128POK|BUENA CREEK:1128DOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200015;0001,ESCONDIDO,4,4,1,1,21,same_cp,differs_from_codeline,PALOMAR,PALOMAR:1153DOK|PALOMAR:1153POK|PALOMAR:1157POK|PALOMAR:1157DOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200025;25,ESCONDIDO,4,4,1,1,25,same_cp,matches_codeline,NORDAHL,NORDAHL:1193DOK|NORDAHL:1193POK|NORDAHL:1193MOK|NORDAHL:1193LOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200026;26,ESCONDIDO,4,4,1,1,26,same_cp,matches_codeline,HOLDOUT,HOLDOUT:1199POK|HOLDOUT:1196DOK|HOLDOUT:1196POK|HOLDOUT:1199DOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200012;0001,ESCONDIDO,4,4,1,1,17,same_cp,differs_from_codeline,ESCON,CIVIC CTR VISTA:1096DOK|CIVIC CTR VISTA:1096POK|CIVIC CTR VISTA:1102POK|CIVIC CTR VISTA:1102DOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200013;0001,ESCONDIDO,4,4,1,1,18,same_cp,differs_from_codeline,AVENUE,AVENUE:1108DOK|AVENUE:1108POK|AVENUE:1112POK|AVENUE:1112DOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200014;0001,ESCONDIDO,4,4,1,1,19,same_cp,differs_from_codeline,BUENA CREEK,BUENA CREEK:1119DOK|BUENA CREEK:1119POK|BUENA CREEK:1128POK|BUENA CREEK:1128DOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200015;0001,ESCONDIDO,4,4,1,1,21,same_cp,differs_from_codeline,PALOMAR,PALOMAR:1153DOK|PALOMAR:1153POK|PALOMAR:1157POK|PALOMAR:1157DOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200025;25,ESCONDIDO,4,4,1,1,25,same_cp,matches_codeline,NORDAHL,NORDAHL:1193DOK|NORDAHL:1193POK|NORDAHL:1193MOK|NORDAHL:1193LOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200026;26,ESCONDIDO,4,4,1,1,26,same_cp,matches_codeline,HOLDOUT,HOLDOUT:1199POK|HOLDOUT:1196DOK|HOLDOUT:1196POK|HOLDOUT:1199DOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200008;0001,ESCONDIDO,3,3,1,1,11,same_cp,differs_from_codeline,EL CAMINO,EL CAMINO:1032POK|EL CAMINO:1032DOK|EL CAMINO:1037POK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200008;0001,ESCONDIDO,3,3,1,1,11,same_cp,differs_from_codeline,EL CAMINO,EL CAMINO:1032POK|EL CAMINO:1032DOK|EL CAMINO:1037POK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;100008;,SAN DIEGO,2,2,1,1,5,same_cp,blank,CP BROADWAY,BROADWAY:2W CALL-ON|BROADWAY:TPOK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;100033;,SAN DIEGO,2,2,1,1,5,same_cp,blank,CP ASH,ASH:2 E CALL-ON|ASH:4 E CALL-ON
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;200003;,ESCONDIDO,2,2,1,1,10,same_cp,blank,TRUE,TRUE:1020POK|TRUE:1020DOK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;200005;,ESCONDIDO,2,2,1,1,9,same_cp,blank,CROUCH,CROUCH:1015POK|CROUCH:1015DOK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;200009;,ESCONDIDO,2,2,1,1,14,same_cp,blank,MELROSE,MELROSE:1072POK|MELROSE:1072DOK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;200020;,ESCONDIDO,2,2,1,1,23,same_cp,blank,SHELLY,SHELLY:1173DOK|SHELLY:1173POK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;100008;,SAN DIEGO,2,2,1,1,5,same_cp,blank,CP BROADWAY,BROADWAY:2W CALL-ON|BROADWAY:TPOK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;100033;,SAN DIEGO,2,2,1,1,5,same_cp,blank,CP ASH,ASH:2 E CALL-ON|ASH:4 E CALL-ON
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200002;,ESCONDIDO,2,2,1,1,7,same_cp,blank,RAILROAD,RAILROAD:EAST TRAFFIC|RAILROAD:WEST TRAFFIC
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200003;,ESCONDIDO,2,2,1,1,10,same_cp,blank,TRUE,TRUE:1020POK|TRUE:1020DOK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200005;,ESCONDIDO,2,2,1,1,9,same_cp,blank,CROUCH,CROUCH:1015POK|CROUCH:1015DOK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200009;,ESCONDIDO,2,2,1,1,14,same_cp,blank,MELROSE,MELROSE:1072POK|MELROSE:1072DOK
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;200020;,ESCONDIDO,2,2,1,1,23,same_cp,blank,SHELLY,SHELLY:1173DOK|SHELLY:1173POK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;100008;,SAN DIEGO,2,2,1,1,5,same_cp,blank,CP BROADWAY,BROADWAY:2W CALL-ON|BROADWAY:TPOK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;100033;,SAN DIEGO,2,2,1,1,5,same_cp,blank,CP ASH,ASH:2 E CALL-ON|ASH:4 E CALL-ON
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200002;,ESCONDIDO,2,2,1,1,7,same_cp,blank,RAILROAD,RAILROAD:EAST TRAFFIC|RAILROAD:WEST TRAFFIC
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200003;,ESCONDIDO,2,2,1,1,10,same_cp,blank,TRUE,TRUE:1020POK|TRUE:1020DOK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200005;,ESCONDIDO,2,2,1,1,9,same_cp,blank,CROUCH,CROUCH:1015POK|CROUCH:1015DOK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200009;,ESCONDIDO,2,2,1,1,14,same_cp,blank,MELROSE,MELROSE:1072POK|MELROSE:1072DOK
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;200020;,ESCONDIDO,2,2,1,1,23,same_cp,blank,SHELLY,SHELLY:1173DOK|SHELLY:1173POK
misc_device,misc_device_cp_slot,CPIND1,indication,code_line_station_control_point_bit,0;1;200027;0027,ESCONDIDO,2,2,1,1,27,same_cp,matches_codeline,YARD,YARD:UNLOCK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;100008;0005,SAN DIEGO,2,2,1,1,5,same_cp,matches_codeline,CP BROADWAY,BROADWAY:2W CALL-ON|BROADWAY:TPOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;100033;0005,SAN DIEGO,2,2,1,1,5,same_cp,matches_codeline,CP ASH,ASH:2 E CALL-ON|ASH:4 E CALL-ON
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200002;7,ESCONDIDO,2,2,1,1,7,same_cp,matches_codeline,RAILROAD,RAILROAD:EAST TRAFFIC|RAILROAD:WEST TRAFFIC
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200003;10,ESCONDIDO,2,2,1,1,10,same_cp,matches_codeline,TRUE,TRUE:1020POK|TRUE:1020DOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200005;9,ESCONDIDO,2,2,1,1,9,same_cp,matches_codeline,CROUCH,CROUCH:1015POK|CROUCH:1015DOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200009;0001,ESCONDIDO,2,2,1,1,14,same_cp,differs_from_codeline,MELROSE,MELROSE:1072POK|MELROSE:1072DOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200020;23,ESCONDIDO,2,2,1,1,23,same_cp,matches_codeline,SHELLY,SHELLY:1173DOK|SHELLY:1173POK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200027;0027,ESCONDIDO,2,2,1,1,27,same_cp,matches_codeline,YARD,YARD:UNLOCK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;100008;0005,SAN DIEGO,2,2,1,1,5,same_cp,matches_codeline,CP BROADWAY,BROADWAY:2W CALL-ON|BROADWAY:TPOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;100033;0005,SAN DIEGO,2,2,1,1,5,same_cp,matches_codeline,CP ASH,ASH:2 E CALL-ON|ASH:4 E CALL-ON
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200002;7,ESCONDIDO,2,2,1,1,7,same_cp,matches_codeline,RAILROAD,RAILROAD:EAST TRAFFIC|RAILROAD:WEST TRAFFIC
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200003;10,ESCONDIDO,2,2,1,1,10,same_cp,matches_codeline,TRUE,TRUE:1020POK|TRUE:1020DOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200005;9,ESCONDIDO,2,2,1,1,9,same_cp,matches_codeline,CROUCH,CROUCH:1015POK|CROUCH:1015DOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200009;0001,ESCONDIDO,2,2,1,1,14,same_cp,differs_from_codeline,MELROSE,MELROSE:1072POK|MELROSE:1072DOK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200020;23,ESCONDIDO,2,2,1,1,23,same_cp,matches_codeline,SHELLY,SHELLY:1173DOK|SHELLY:1173POK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;200027;0027,ESCONDIDO,2,2,1,1,27,same_cp,matches_codeline,YARD,YARD:UNLOCK
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;100001;,SAN DIEGO,1,1,1,1,5,same_cp,blank,CP SONGS,SONGS:SUPERVISORY CONTROL
misc_device,misc_device_cp_slot,CPCTL1,control,code_line_station_control_point,0;1;100011;,SAN DIEGO,1,1,1,1,5,same_cp,blank,CP PACIFIC,PACIFIC:E CALL-ON
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;100001;,SAN DIEGO,1,1,1,1,5,same_cp,blank,CP SONGS,SONGS:SUPERVISORY CONTROL
misc_device,misc_device_cp_slot,CPCTL2,control,code_line_station_control_point,0;1;100011;,SAN DIEGO,1,1,1,1,5,same_cp,blank,CP PACIFIC,PACIFIC:E CALL-ON
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;100001;,SAN DIEGO,1,1,1,1,5,same_cp,blank,CP SONGS,SONGS:SUPERVISORY CONTROL
misc_device,misc_device_cp_slot,CPCTL3,control,code_line_station_control_point,0;1;100011;,SAN DIEGO,1,1,1,1,5,same_cp,blank,CP PACIFIC,PACIFIC:E CALL-ON
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;100001;0005,SAN DIEGO,1,1,1,1,5,same_cp,matches_codeline,CP SONGS,SONGS:SUPERVISORY CONTROL
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;100011;0005,SAN DIEGO,1,1,1,1,5,same_cp,matches_codeline,CP PACIFIC,PACIFIC:E CALL-ON
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200008;11,ESCONDIDO,1,1,1,1,11,same_cp,matches_codeline,EL CAMINO,EL CAMINO:1037DOK
misc_device,misc_device_cp_slot,CPIND2,indication,code_line_station_control_point_bit,0;1;200026;0026,ESCONDIDO,1,1,1,1,26,same_cp,matches_codeline,HOLDOUT,HOLDOUT:1202POK
misc_device,misc_device_cp_slot,CPIND3,indication,code_line_station_control_point_bit,0;1;100001;0005,SAN DIEGO,1,1,1,1,5,same_cp,matches_codeline,CP SONGS,SONGS:SUPERVISORY CONTROL
